Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M,Code,Region
110,E12000001,2007-04-21,1.795,73.475,17.02,9.60986504383429,2.034217531002568,285.006,E12000001,North East
111,E12000001,2007-04-22,1.3659999999999999,76.663,10.715,5.412024316808365,0.634093778705136,284.698,E12000001,North East
112,E12000001,2007-04-23,1.327,51.4,6.169,2.0678151025163753,5.240666711947952,285.253,E12000001,North East
113,E12000001,2007-04-24,1.7169999999999999,50.879,5.125,1.0774646107407642,2.116478170319624,286.269,E12000001,North East
114,E12000001,2007-04-25,1.9909999999999999,59.135,6.7829999999999995,2.15110366021257,-0.8588842622940263,286.014,E12000001,North East
115,E12000001,2007-04-26,0.976,60.357,4.487,1.1835844873653016,4.75702923923167,283.298,E12000001,North East
116,E12000001,2007-04-27,1.483,66.301,5.352,1.5952203024601648,1.0051100507838697,281.89099999999996,E12000001,North East
117,E12000001,2007-04-28,1.405,69.141,9.275,4.402945143425853,2.451627147461096,282.637,E12000001,North East
118,E12000001,2007-04-29,1.444,71.959,12.085,6.3512872106843705,2.543358015848483,283.603,E12000001,North East
119,E12000001,2007-04-30,1.171,71.618,7.962999999999999,3.5964458597393634,2.3110910561559166,283.219,E12000001,North East
120,E12000001,2007-05-01,1.483,72.321,8.244,3.6127644046191634,0.21767669195419614,283.64599999999996,E12000001,North East
121,E12000001,2007-05-02,1.405,71.24600000000001,7.954,3.4918297898873902,1.3299376848692788,282.26599999999996,E12000001,North East
122,E12000001,2007-05-03,1.3659999999999999,70.807,9.346,4.492377277726466,2.3656557855188822,282.368,E12000001,North East
123,E12000001,2007-05-04,1.5219999999999998,67.217,7.5520000000000005,3.1362780774194006,1.6627855795158553,281.853,E12000001,North East
124,E12000001,2007-05-05,1.483,71.167,12.874,6.86730598817979,2.7533924069226856,284.093,E12000001,North East
125,E12000001,2007-05-06,1.093,64.781,11.946,6.388462458713924,6.347817203721576,284.205,E12000001,North East
126,E12000001,2007-05-07,1.6780000000000002,55.935,7.567,2.9456028556822007,3.2053589894640595,283.536,E12000001,North East
127,E12000001,2007-05-08,1.6,59.115,6.676,2.3800654136835293,2.409204593538391,283.374,E12000001,North East
128,E12000001,2007-05-09,1.6780000000000002,56.972,5.982,1.8433800130512275,2.2524299698201418,283.13,E12000001,North East
129,E12000001,2007-05-10,1.327,62.801,5.791,1.936527247629963,2.7438890985830966,282.98,E12000001,North East
130,E12000001,2007-05-11,2.108,68.83,5.513999999999999,1.391532778544275,-3.2637821470160446,281.526,E12000001,North East
131,E12000001,2007-05-12,1.3659999999999999,59.537,5.307,1.5301636791163649,2.8806412550362523,283.73400000000004,E12000001,North East
132,E12000001,2007-05-13,1.405,66.02199999999999,6.989,2.7738827141857962,2.1751770477636683,282.508,E12000001,North East
133,E12000001,2007-05-14,1.834,76.001,2.923,-0.23397216804219,-4.802744107732579,281.278,E12000001,North East
134,E12000001,2007-05-15,1.171,62.078,3.8810000000000002,0.6803327065497102,3.0434899127532873,282.596,E12000001,North East
135,E12000001,2007-05-16,1.015,52.715,4.79,1.39049811787635,7.329035718504443,281.724,E12000001,North East
136,E12000001,2007-05-17,1.483,40.931999999999995,3.043,-0.30648431226705597,5.3359463014952695,285.847,E12000001,North East
137,E12000001,2007-05-18,1.3659999999999999,58.82899999999999,7.3389999999999995,2.906299695490689,3.5092322438035666,285.436,E12000001,North East
138,E12000001,2007-05-19,1.639,68.238,7.46,2.942658192958022,-0.10553669014906575,283.897,E12000001,North East
139,E12000001,2007-05-20,1.444,64.774,7.916,3.356297501188071,2.2763525536986293,283.848,E12000001,North East
140,E12000001,2007-05-21,1.3659999999999999,68.816,8.097000000000001,3.525274648881359,1.496606681754102,284.52099999999996,E12000001,North East
141,E12000001,2007-05-22,1.6,69.09100000000001,7.585,3.019135623915065,-0.4365189292178968,285.01,E12000001,North East
142,E12000001,2007-05-23,1.327,49.629,8.852,3.908346513585525,6.592676315294312,286.681,E12000001,North East
143,E12000001,2007-05-24,1.405,49.16,6.872999999999999,2.434145742127252,4.927225974529875,287.527,E12000001,North East
144,E12000001,2007-05-25,1.288,64.874,4.836,1.267346487370785,1.6520308938963524,283.736,E12000001,North East
145,E12000001,2007-05-26,1.171,61.852,4.788,1.3234095359480085,3.5984388954375817,282.52099999999996,E12000001,North East
146,E12000001,2007-05-27,1.21,66.76899999999999,3.8369999999999997,0.7045558602411921,2.0560487764775814,281.04900000000004,E12000001,North East
147,E12000001,2007-05-28,1.171,68.27,5.999,2.2478689638056917,2.8305159567550504,281.505,E12000001,North East
148,E12000001,2007-05-29,1.444,61.13,2.02,-0.7748004911374375,0.9089093801967323,281.98400000000004,E12000001,North East
149,E12000001,2007-05-30,1.444,60.226000000000006,6.0520000000000005,1.9908565975761343,2.317003960441099,284.53,E12000001,North East
150,E12000001,2007-05-31,1.756,52.474,13.404000000000002,6.932429319470279,5.814514477368647,285.95,E12000001,North East
151,E12000001,2007-06-01,1.5219999999999998,61.886,19.153,11.148436810833367,7.314193578863382,286.795,E12000001,North East
152,E12000001,2007-06-02,1.3659999999999999,73.844,21.03,12.550296470760022,5.1797955221021965,288.964,E12000001,North East
153,E12000001,2007-06-03,2.147,75.68,22.7,13.311550219144378,0.7967186789189356,288.969,E12000001,North East
154,E12000001,2007-06-04,1.639,74.691,15.099,8.296784544188679,1.174865186656504,286.362,E12000001,North East
155,E12000001,2007-06-05,1.5219999999999998,78.109,12.265,6.421878320069078,0.00048321322540800793,284.94599999999997,E12000001,North East
156,E12000001,2007-06-06,1.249,81.095,12.036,6.4285770443171675,0.7556097165706177,284.85400000000004,E12000001,North East
157,E12000001,2007-06-07,1.249,76.183,11.008,5.637123326304702,1.1611589800280342,285.995,E12000001,North East
158,E12000001,2007-06-08,1.21,79.865,14.158,7.818640679528714,1.0876532236140122,288.572,E12000001,North East
159,E12000001,2007-06-09,1.6780000000000002,83.54799999999999,19.323,11.206119038450867,-0.40159103014364916,289.406,E12000001,North East
160,E12000001,2007-06-10,1.327,90.678,9.998,4.8495913311131815,-4.900120597248119,289.084,E12000001,North East
161,E12000001,2007-06-11,1.483,89.17299999999999,16.555,9.346893820111148,-2.5715734873737404,290.501,E12000001,North East
162,E12000001,2007-06-12,1.6780000000000002,72.102,20.980999999999998,12.342832429869814,3.820423105705885,288.73400000000004,E12000001,North East
163,E12000001,2007-06-13,1.756,57.83,3.13,-0.29243690807622613,-0.8503605417777464,285.728,E12000001,North East
164,E12000001,2007-06-14,1.6,60.00899999999999,4.346,0.7306535272895331,0.9081809950941278,283.538,E12000001,North East
165,E12000001,2007-06-15,1.3659999999999999,63.523,3.5,0.28519801589843485,0.9977614559567769,283.355,E12000001,North East
166,E12000001,2007-06-16,1.6780000000000002,59.051,9.49,4.243246811523199,2.5097802194020744,285.86,E12000001,North East
167,E12000001,2007-06-17,1.21,57.24100000000001,11.755999999999998,6.060986664661746,6.655525001138912,286.846,E12000001,North East
168,E12000001,2007-06-18,1.327,68.74,14.117,7.738265959321373,4.140828171491449,286.498,E12000001,North East
169,E12000001,2007-06-19,1.327,59.573,16.624000000000002,9.400363893774617,7.258657638625223,288.388,E12000001,North East
170,E12000001,2007-06-20,1.171,65.513,10.712,5.309970562289312,3.2867705793103568,289.1,E12000001,North East
171,E12000001,2007-06-21,1.6780000000000002,48.754,12.402000000000001,6.185191045512358,6.135772155428171,287.775,E12000001,North East
172,E12000001,2007-06-22,1.6780000000000002,51.053000000000004,14.25,7.533671263510442,6.764727948369682,286.91700000000003,E12000001,North East
173,E12000001,2007-06-23,1.6,62.548,12.309000000000001,6.270677791412341,3.1815315636958132,286.683,E12000001,North East
174,E12000001,2007-06-24,1.639,55.935,5.697,1.5660273145631551,1.6581524357866613,285.832,E12000001,North East
175,E12000001,2007-06-25,1.561,61.857,5.05,1.2191585470466562,0.5738642863492203,284.732,E12000001,North East
176,E12000001,2007-06-26,1.5219999999999998,48.586000000000006,5.058,1.1953987949598694,4.628980154982031,284.211,E12000001,North East
177,E12000001,2007-06-27,1.405,43.538000000000004,5.377999999999999,1.478245120225449,7.074847323536787,283.676,E12000001,North East
178,E12000001,2007-06-28,1.444,48.001999999999995,4.175,0.6168194960668485,4.873754660451766,284.027,E12000001,North East
179,E12000001,2007-06-29,1.171,50.085,2.344,-0.5712250268051959,4.484739582869906,285.519,E12000001,North East
180,E12000001,2007-06-30,1.327,34.842,4.671,0.9196117969707531,8.967121867821007,285.336,E12000001,North East
181,E12000001,2007-07-01,1.444,42.141000000000005,8.093,3.228898129713201,7.124113617039541,287.841,E12000001,North East
182,E12000001,2007-07-02,1.288,50.426,8.554,3.70058934899628,6.221073646168776,287.343,E12000001,North East
183,E12000001,2007-07-03,1.5219999999999998,46.718,3.8930000000000002,0.3074571122335321,3.9707954280382722,285.802,E12000001,North East
184,E12000001,2007-07-04,1.6,48.8,3.0989999999999998,-0.316524908943824,2.2437334723122007,286.574,E12000001,North East
185,E12000001,2007-07-05,1.171,54.983999999999995,8.385,3.679156667304083,5.705802470569651,287.04200000000003,E12000001,North East
186,E12000001,2007-07-06,0.937,48.376999999999995,6.044,2.1362059178496544,7.92529022314379,286.491,E12000001,North East
187,E12000001,2007-07-07,1.21,56.284,2.509,-0.4670427406384501,2.4034290330017853,286.175,E12000001,North East
188,E12000001,2007-07-08,0.937,46.986999999999995,6.861000000000001,2.69542468453582,8.602797665006904,286.83299999999997,E12000001,North East
189,E12000001,2007-07-09,1.561,46.681999999999995,7.9879999999999995,3.169956138711913,5.711809711917212,286.186,E12000001,North East
190,E12000001,2007-07-10,1.561,47.54,6.27,1.924632096884312,4.232597883247138,287.195,E12000001,North East
191,E12000001,2007-07-11,1.249,50.75,4.0089999999999995,0.5067656931582913,4.017747762086515,287.384,E12000001,North East
192,E12000001,2007-07-12,1.6,37.236999999999995,5.643,1.3696141211262485,6.102900914974981,288.276,E12000001,North East
193,E12000001,2007-07-13,1.327,36.451,7.204,2.674678359362108,9.351718847847764,286.67,E12000001,North East
194,E12000001,2007-07-14,1.639,43.193000000000005,5.47,1.245499269413096,4.032806010669077,288.601,E12000001,North East
195,E12000001,2007-07-15,1.444,50.251000000000005,7.162000000000001,2.630442497655805,4.621565051265648,287.302,E12000001,North East
196,E12000001,2007-07-16,1.3659999999999999,54.618,7.4239999999999995,2.82442734331089,3.436431291981748,288.975,E12000001,North East
197,E12000001,2007-07-17,1.756,48.083,5.665,1.3846725996045501,2.511343534477888,287.415,E12000001,North East
198,E12000001,2007-07-18,1.054,48.985,6.151,2.12837139478047,6.868981125116292,287.14799999999997,E12000001,North East
199,E12000001,2007-07-19,1.6780000000000002,55.475,7.146,2.523762019164665,1.8327047306308373,287.115,E12000001,North East
200,E12000001,2007-07-20,1.5219999999999998,53.74100000000001,5.2139999999999995,1.2383858845872613,2.3088916613463084,286.978,E12000001,North East
201,E12000001,2007-07-21,1.249,52.503,3.3480000000000003,0.1840851868510276,4.631466384406551,283.384,E12000001,North East
202,E12000001,2007-07-22,1.1320000000000001,52.575,6.515,2.3926708191727304,5.929659811540745,286.232,E12000001,North East
203,E12000001,2007-07-23,1.5219999999999998,54.77,11.835,5.9427952874636825,5.587388589051898,286.543,E12000001,North East
204,E12000001,2007-07-24,1.3659999999999999,59.895,9.01,4.0322558029450555,3.425732007711858,287.254,E12000001,North East
205,E12000001,2007-07-25,1.21,46.326,6.278,2.110625166816771,6.629873209279552,287.385,E12000001,North East
206,E12000001,2007-07-26,1.561,41.343999999999994,8.36,3.377766586447846,7.069271346901161,287.004,E12000001,North East
207,E12000001,2007-07-27,1.5219999999999998,47.324,4.302,0.5385877865509965,3.3685233239800283,287.608,E12000001,North East
208,E12000001,2007-07-28,1.327,49.687,2.0269999999999997,-0.9301200567743304,2.998119765389376,286.876,E12000001,North East
209,E12000001,2007-07-29,1.3659999999999999,44.998999999999995,3.6069999999999998,0.19946803951418257,5.423798949286379,285.289,E12000001,North East
210,E12000001,2007-07-30,1.093,46.92100000000001,2.946,-0.12619308058792877,6.047456560636633,285.756,E12000001,North East
211,E12000001,2007-07-31,1.6780000000000002,51.153,5.494,1.3099531349448768,1.9255838896229136,287.783,E12000001,North East
212,E12000001,2007-08-01,1.3659999999999999,49.573,6.9910000000000005,2.51342083601147,4.81859005650233,288.345,E12000001,North East
213,E12000001,2007-08-02,1.5219999999999998,40.211,8.086,3.1891808969575006,7.365828350846243,287.308,E12000001,North East
214,E12000001,2007-08-03,1.3659999999999999,38.813,7.935,3.0993618604877478,7.967699798761075,289.12,E12000001,North East
215,E12000001,2007-08-04,1.483,38.964,3.427,-0.21114270632509546,4.325174822640136,290.722,E12000001,North East
216,E12000001,2007-08-05,1.6,56.615,14.274000000000001,7.472414203650272,4.149845533949772,291.328,E12000001,North East
217,E12000001,2007-08-06,1.327,53.833,7.605,3.007832752187186,4.380767970718736,287.858,E12000001,North East
218,E12000001,2007-08-07,1.405,52.391000000000005,3.3569999999999998,0.01895220628918337,2.823066773792064,285.889,E12000001,North East
219,E12000001,2007-08-08,1.327,46.593,6.268,2.0648365731646083,6.097705551765756,286.671,E12000001,North East
220,E12000001,2007-08-09,1.288,47.464,7.899,3.2216722727959652,6.691876501534779,287.349,E12000001,North East
221,E12000001,2007-08-10,1.171,42.24100000000001,9.166,4.136845460017316,9.284891586351065,287.89599999999996,E12000001,North East
222,E12000001,2007-08-11,1.288,45.376999999999995,11.436,5.663818538548094,8.559296013758697,288.805,E12000001,North East
223,E12000001,2007-08-12,1.444,51.06,5.454,1.4400538639549678,3.6680843283188835,286.895,E12000001,North East
224,E12000001,2007-08-13,1.6780000000000002,45.486000000000004,4.86,0.883597565903429,3.691433305616485,286.268,E12000001,North East
225,E12000001,2007-08-14,1.171,31.496,7.598,3.015161554347153,11.871290743051304,286.625,E12000001,North East
226,E12000001,2007-08-15,1.3659999999999999,51.841,4.692,0.9394557050013077,3.447190011396941,287.143,E12000001,North East
227,E12000001,2007-08-16,1.561,48.365,7.877999999999999,3.135860209458248,5.564480471913882,285.155,E12000001,North East
228,E12000001,2007-08-17,1.1320000000000001,53.303000000000004,10.41,5.171621785698365,7.9387416018615795,285.658,E12000001,North East
229,E12000001,2007-08-18,1.171,35.484,7.218999999999999,2.773642668720405,10.649670482510373,286.448,E12000001,North East
230,E12000001,2007-08-19,1.249,44.833,4.522,0.8842249130087394,6.374291532146913,286.057,E12000001,North East
231,E12000001,2007-08-20,1.913,52.577,4.398,0.4846753438491347,0.3065652544545827,285.663,E12000001,North East
232,E12000001,2007-08-21,1.561,59.004,8.633,3.6535683187937256,2.2914250665150178,287.257,E12000001,North East
233,E12000001,2007-08-22,1.444,62.79600000000001,6.502000000000001,2.2177522161298864,0.7415201303682579,287.613,E12000001,North East
234,E12000001,2007-08-23,1.5219999999999998,50.388000000000005,9.709,4.396858424455299,5.49022922086057,287.107,E12000001,North East
235,E12000001,2007-08-24,1.6780000000000002,39.43,9.69,4.183292931228628,6.921380396958682,288.805,E12000001,North East
236,E12000001,2007-08-25,1.21,35.084,6.313,2.0173255989462393,9.088803618872532,289.15,E12000001,North East
